order_id,order_number,customer_name,order_date,order_time,item_name,category,ingredients,quantity,price,total_price,payment_mode,store_id,Month Name,Month number,Day Name,Day number,Hour
2391,1172,Riya,06-10-2024,10.09.08 PM,Americano,Coffee,"Espresso, Hot Water",4,302,1208,Card,3,October,10,Sunday,6,22
2392,7132,Karan,06-10-2024,9.43.20 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,144,576,UPI,3,October,10,Sunday,6,21
2393,7228,Riya,06-10-2024,6.51.26 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,230,230,Card,3,October,10,Sunday,6,18
2394,1098,Aarav,06-10-2024,3.07.29 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,183,549,Card,2,October,10,Sunday,6,15
2395,3188,Pooja,06-10-2024,3.43.02 PM,Americano,Coffee,"Espresso, Hot Water",4,223,892,Card,1,October,10,Sunday,6,15
2396,2030,Ananya,06-10-2024,12.04.39 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,167,668,UPI,2,October,10,Sunday,6,12
2397,5880,Pooja,06-10-2024,9.17.21 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,124,372,Cash,2,October,10,Sunday,6,21
2398,7681,Rahul,06-10-2024,5.22.50 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,245,735,Card,1,October,10,Sunday,6,17
2399,4988,Ananya,07-10-2024,4.39.06 PM,Latte,Coffee,"Espresso, Steamed Milk",2,272,544,UPI,3,October,10,Monday,7,16
2400,8813,Aarav,07-10-2024,4.08.15 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,254,254,Cash,3,October,10,Monday,7,16
2401,6841,Simran,07-10-2024,7.38.54 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,178,534,Cash,1,October,10,Monday,7,19
2402,5756,Pooja,07-10-2024,10.35.55 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,139,417,Cash,2,October,10,Monday,7,22
2403,4582,Rahul,07-10-2024,10.09.52 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,165,660,Cash,2,October,10,Monday,7,22
2404,6182,Ananya,07-10-2024,3.43.46 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,280,560,Card,2,October,10,Monday,7,15
2405,9584,Aarav,08-10-2024,10.01.50 PM,Espresso,Coffee,"Espresso Beans, Water",2,296,592,UPI,3,October,10,Tuesday,8,22
2406,2476,Simran,08-10-2024,10.07.34 AM,Green Tea,Tea,"Green Tea Leaves, Water",3,291,873,Card,1,October,10,Tuesday,8,10
2407,1711,Riya,08-10-2024,6.49.49 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,263,526,Cash,2,October,10,Tuesday,8,18
2408,5502,Nikhil,08-10-2024,3.40.59 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,187,374,UPI,3,October,10,Tuesday,8,15
2409,1927,Rahul,08-10-2024,11.16.05 AM,Green Tea,Tea,"Green Tea Leaves, Water",4,232,928,Cash,2,October,10,Tuesday,8,11
2410,9234,Simran,08-10-2024,7.34.42 PM,Espresso,Coffee,"Espresso Beans, Water",4,309,1236,Card,2,October,10,Tuesday,8,19
2411,4085,Riya,08-10-2024,1.37.24 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,168,504,UPI,1,October,10,Tuesday,8,13
2412,6324,Ananya,08-10-2024,10.02.54 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,198,792,UPI,3,October,10,Tuesday,8,10
2413,5221,Riya,08-10-2024,7.30.17 PM,Americano,Coffee,"Espresso, Hot Water",3,159,477,Cash,1,October,10,Tuesday,8,19
2414,7858,Aarav,09-10-2024,10.37.18 AM,Americano,Coffee,"Espresso, Hot Water",4,168,672,Card,1,October,10,Wednesday,9,10
2415,6423,Simran,09-10-2024,8.49.08 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,307,307,Card,3,October,10,Wednesday,9,8
2416,7263,Pooja,09-10-2024,8.48.05 AM,Americano,Coffee,"Espresso, Hot Water",1,304,304,Card,1,October,10,Wednesday,9,8
2417,4745,Aarav,09-10-2024,9.33.15 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,214,642,Cash,1,October,10,Wednesday,9,21
2418,4877,Aarav,09-10-2024,4.41.07 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,239,717,Card,1,October,10,Wednesday,9,16
2419,6883,Nikhil,09-10-2024,9.43.39 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,171,513,Cash,2,October,10,Wednesday,9,9
2420,4574,Rahul,09-10-2024,7.02.27 AM,Green Tea,Tea,"Green Tea Leaves, Water",1,304,304,Cash,3,October,10,Wednesday,9,7
2421,8201,Simran,09-10-2024,10.24.24 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",3,125,375,UPI,3,October,10,Wednesday,9,10
2422,8205,Simran,09-10-2024,1.15.48 PM,Latte,Coffee,"Espresso, Steamed Milk",4,285,1140,Cash,3,October,10,Wednesday,9,13
2423,5357,Rahul,10-10-2024,5.31.09 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,189,567,Cash,2,October,10,Thursday,10,17
2424,5375,Rahul,10-10-2024,8.24.48 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,202,606,Card,2,October,10,Thursday,10,20
2425,1815,Rahul,10-10-2024,9.36.37 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,184,736,Card,3,October,10,Thursday,10,9
2426,7330,Rahul,10-10-2024,9.23.34 AM,Espresso,Coffee,"Espresso Beans, Water",4,291,1164,Cash,3,October,10,Thursday,10,9
2427,7284,Pooja,10-10-2024,9.54.52 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,126,252,UPI,3,October,10,Thursday,10,9
2428,5560,Riya,10-10-2024,10.58.56 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,159,318,Card,2,October,10,Thursday,10,10
2429,6758,Aarav,10-10-2024,4.28.27 PM,Espresso,Coffee,"Espresso Beans, Water",1,198,198,UPI,2,October,10,Thursday,10,16
2430,6543,Ananya,10-10-2024,8.36.19 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,133,532,Card,1,October,10,Thursday,10,8
2431,4400,Ananya,10-10-2024,10.18.10 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,249,996,UPI,2,October,10,Thursday,10,10
2432,9731,Aarav,10-10-2024,1.00.21 PM,Americano,Coffee,"Espresso, Hot Water",3,209,627,Cash,1,October,10,Thursday,10,13
2433,9976,Riya,10-10-2024,11.24.20 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,294,882,Cash,2,October,10,Thursday,10,11
2434,7126,Pooja,10-10-2024,9.33.07 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,156,624,UPI,2,October,10,Thursday,10,9
2435,8632,Aarav,11-10-2024,2.05.57 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,234,234,Card,3,October,10,Friday,11,14
2436,4989,Rahul,11-10-2024,5.29.53 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,240,960,UPI,3,October,10,Friday,11,17
2437,9313,Pooja,11-10-2024,9.20.55 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,200,400,Cash,3,October,10,Friday,11,9
2438,3897,Nikhil,11-10-2024,5.53.55 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,175,700,Card,1,October,10,Friday,11,17
2439,1747,Aarav,11-10-2024,9.41.32 PM,Espresso,Coffee,"Espresso Beans, Water",4,190,760,Card,2,October,10,Friday,11,21
2440,2321,Rahul,11-10-2024,9.15.26 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,222,666,UPI,1,October,10,Friday,11,9
2441,8202,Pooja,11-10-2024,7.24.39 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,270,540,Card,1,October,10,Friday,11,7
2442,3631,Simran,11-10-2024,3.03.26 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,287,287,Cash,3,October,10,Friday,11,15
2443,8210,Karan,11-10-2024,4.59.55 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,330,990,Cash,3,October,10,Friday,11,16
2444,4975,Riya,11-10-2024,1.52.00 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,138,138,UPI,3,October,10,Friday,11,13
2445,4680,Pooja,11-10-2024,8.14.27 PM,Americano,Coffee,"Espresso, Hot Water",1,151,151,Cash,3,October,10,Friday,11,20
2446,3416,Ananya,11-10-2024,12.41.05 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,235,705,UPI,1,October,10,Friday,11,12
2447,5717,Pooja,12-10-2024,7.11.14 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,216,864,Cash,2,October,10,Saturday,12,19
2448,7662,Simran,12-10-2024,10.27.12 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,136,408,UPI,2,October,10,Saturday,12,10
2449,5428,Karan,12-10-2024,6.33.56 PM,Americano,Coffee,"Espresso, Hot Water",2,260,520,UPI,3,October,10,Saturday,12,18
2450,7684,Pooja,12-10-2024,9.09.26 AM,Espresso,Coffee,"Espresso Beans, Water",2,294,588,UPI,3,October,10,Saturday,12,9
2451,8992,Aarav,12-10-2024,3.14.29 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,249,996,Card,2,October,10,Saturday,12,15
2452,7604,Rahul,12-10-2024,12.06.22 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,165,660,Cash,3,October,10,Saturday,12,12
2453,7805,Nikhil,12-10-2024,7.43.54 PM,Espresso,Coffee,"Espresso Beans, Water",3,258,774,Card,3,October,10,Saturday,12,19
2454,4045,Aarav,12-10-2024,6.07.02 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,244,488,Card,3,October,10,Saturday,12,18
2455,8534,Riya,12-10-2024,3.43.04 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,278,556,UPI,1,October,10,Saturday,12,15
2456,6636,Riya,12-10-2024,11.38.56 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,196,588,Cash,3,October,10,Saturday,12,11
2457,6314,Karan,12-10-2024,7.05.36 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,319,1276,Cash,1,October,10,Saturday,12,7
2458,3772,Aarav,13-10-2024,10.15.30 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",3,198,594,UPI,3,October,10,Sunday,13,10
2459,9020,Simran,13-10-2024,2.17.40 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,224,224,UPI,1,October,10,Sunday,13,14
2460,2489,Karan,13-10-2024,6.41.35 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,279,1116,Card,2,October,10,Sunday,13,18
2461,3007,Ananya,13-10-2024,9.34.09 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,167,668,Card,3,October,10,Sunday,13,21
2462,6979,Aarav,13-10-2024,3.07.28 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,206,618,UPI,1,October,10,Sunday,13,15
2463,2521,Simran,13-10-2024,11.16.06 AM,Latte,Coffee,"Espresso, Steamed Milk",3,311,933,Card,2,October,10,Sunday,13,11
2464,6347,Simran,13-10-2024,1.25.03 PM,Americano,Coffee,"Espresso, Hot Water",3,192,576,Cash,1,October,10,Sunday,13,13
2465,3941,Karan,13-10-2024,1.24.42 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,290,580,UPI,3,October,10,Sunday,13,13
2466,7201,Rahul,13-10-2024,8.05.40 AM,Americano,Coffee,"Espresso, Hot Water",4,263,1052,UPI,1,October,10,Sunday,13,8
2467,5660,Simran,14-10-2024,8.33.08 AM,Americano,Coffee,"Espresso, Hot Water",1,292,292,UPI,3,October,10,Monday,14,8
2468,5864,Karan,14-10-2024,4.15.29 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,350,350,UPI,3,October,10,Monday,14,16
2469,7885,Pooja,14-10-2024,3.40.49 PM,Green Tea,Tea,"Green Tea Leaves, Water",3,346,1038,UPI,3,October,10,Monday,14,15
2470,1702,Simran,14-10-2024,3.04.35 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",1,282,282,Card,3,October,10,Monday,14,15
2471,4258,Riya,14-10-2024,10.19.18 AM,Espresso,Coffee,"Espresso Beans, Water",3,129,387,Card,1,October,10,Monday,14,10
2472,2100,Ananya,14-10-2024,8.11.23 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,223,669,Cash,1,October,10,Monday,14,20
2473,8078,Ananya,14-10-2024,9.03.21 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,314,314,UPI,2,October,10,Monday,14,9
2474,1817,Ananya,14-10-2024,11.33.16 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,153,306,UPI,1,October,10,Monday,14,11
2475,2232,Simran,14-10-2024,5.30.52 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,242,484,Card,2,October,10,Monday,14,17
2476,4897,Riya,14-10-2024,12.04.57 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",2,247,494,Cash,2,October,10,Monday,14,12
2477,1436,Riya,15-10-2024,7.38.37 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,310,310,UPI,3,October,10,Tuesday,15,19
2478,1741,Ananya,15-10-2024,6.07.28 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,221,884,Cash,1,October,10,Tuesday,15,18
2479,6012,Karan,15-10-2024,9.08.05 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,340,680,Card,2,October,10,Tuesday,15,9
2480,7264,Pooja,15-10-2024,9.36.19 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,231,231,Card,3,October,10,Tuesday,15,9
2481,4324,Rahul,15-10-2024,5.51.47 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,283,849,UPI,3,October,10,Tuesday,15,17
2482,5936,Pooja,15-10-2024,8.17.09 AM,Americano,Coffee,"Espresso, Hot Water",3,324,972,Cash,1,October,10,Tuesday,15,8
2483,5663,Rahul,15-10-2024,12.10.00 PM,Latte,Coffee,"Espresso, Steamed Milk",2,266,532,Cash,1,October,10,Tuesday,15,12
2484,4143,Karan,15-10-2024,9.08.18 AM,Espresso,Coffee,"Espresso Beans, Water",2,176,352,Card,2,October,10,Tuesday,15,9
2485,7129,Nikhil,15-10-2024,6.21.54 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,312,1248,Cash,1,October,10,Tuesday,15,18
2486,3624,Simran,15-10-2024,1.35.29 PM,Latte,Coffee,"Espresso, Steamed Milk",4,191,764,UPI,2,October,10,Tuesday,15,13
2487,3317,Nikhil,15-10-2024,9.54.12 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,329,329,UPI,2,October,10,Tuesday,15,9
2488,7542,Ananya,16-10-2024,10.52.26 AM,Croissant,Bakery,"Flour, Butter, Yeast",3,134,402,Cash,2,October,10,Wednesday,16,10
2489,7711,Karan,16-10-2024,3.58.13 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",1,208,208,Cash,3,October,10,Wednesday,16,15
2490,4669,Riya,16-10-2024,6.54.08 PM,Latte,Coffee,"Espresso, Steamed Milk",2,220,440,UPI,2,October,10,Wednesday,16,18
2491,3095,Rahul,16-10-2024,12.21.43 PM,Americano,Coffee,"Espresso, Hot Water",3,245,735,Card,1,October,10,Wednesday,16,12
2492,5663,Simran,16-10-2024,4.37.30 PM,Espresso,Coffee,"Espresso Beans, Water",4,170,680,UPI,1,October,10,Wednesday,16,16
2493,8480,Pooja,16-10-2024,12.26.12 PM,Espresso,Coffee,"Espresso Beans, Water",3,311,933,Cash,1,October,10,Wednesday,16,12
2494,8963,Karan,16-10-2024,6.51.13 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,282,1128,Card,1,October,10,Wednesday,16,18
2495,9884,Aarav,16-10-2024,5.39.47 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",4,137,548,UPI,3,October,10,Wednesday,16,17
2496,8216,Riya,16-10-2024,8.24.56 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",1,124,124,Card,3,October,10,Wednesday,16,8
2497,4620,Simran,16-10-2024,12.11.34 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,172,344,UPI,2,October,10,Wednesday,16,12
2498,4446,Ananya,16-10-2024,7.12.46 PM,Americano,Coffee,"Espresso, Hot Water",4,306,1224,Card,3,October,10,Wednesday,16,19
2499,1038,Pooja,17-10-2024,10.19.42 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,156,156,Card,1,October,10,Thursday,17,22
2500,8334,Karan,17-10-2024,9.18.58 AM,Latte,Coffee,"Espresso, Steamed Milk",4,230,920,Card,3,October,10,Thursday,17,9
2501,3252,Karan,17-10-2024,9.08.59 PM,Espresso,Coffee,"Espresso Beans, Water",4,289,1156,UPI,1,October,10,Thursday,17,21
2502,2585,Simran,17-10-2024,12.12.27 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,231,462,Card,3,October,10,Thursday,17,12
2503,7124,Riya,17-10-2024,6.56.35 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,195,780,UPI,3,October,10,Thursday,17,18
2504,6522,Karan,18-10-2024,3.19.10 PM,Green Tea,Tea,"Green Tea Leaves, Water",4,181,724,UPI,1,October,10,Friday,18,15
2505,1830,Pooja,18-10-2024,8.50.26 AM,Espresso,Coffee,"Espresso Beans, Water",4,185,740,UPI,3,October,10,Friday,18,8
2506,4415,Pooja,18-10-2024,10.35.59 AM,Green Tea,Tea,"Green Tea Leaves, Water",1,202,202,Card,1,October,10,Friday,18,10
2507,7872,Karan,18-10-2024,9.28.54 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,128,128,UPI,2,October,10,Friday,18,21
2508,3766,Karan,18-10-2024,1.49.33 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,140,280,Cash,1,October,10,Friday,18,13
2509,9080,Aarav,18-10-2024,9.06.50 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,303,606,UPI,1,October,10,Friday,18,21
2510,7305,Pooja,18-10-2024,9.47.21 PM,Americano,Coffee,"Espresso, Hot Water",1,247,247,Cash,1,October,10,Friday,18,21
2511,3273,Ananya,18-10-2024,9.14.02 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,154,308,UPI,2,October,10,Friday,18,21
2512,4446,Rahul,18-10-2024,10.09.01 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,226,452,Card,2,October,10,Friday,18,10
2513,2996,Simran,18-10-2024,6.49.07 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,240,960,Cash,3,October,10,Friday,18,18
2514,2810,Karan,18-10-2024,7.39.02 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,294,588,UPI,1,October,10,Friday,18,19
2515,6486,Nikhil,18-10-2024,4.34.23 PM,Croissant,Bakery,"Flour, Butter, Yeast",2,329,658,Cash,2,October,10,Friday,18,16
2516,2409,Riya,19-10-2024,10.55.08 AM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,311,1244,Cash,3,October,10,Saturday,19,10
2517,1155,Ananya,19-10-2024,8.27.52 PM,Americano,Coffee,"Espresso, Hot Water",3,280,840,Cash,2,October,10,Saturday,19,20
2518,2852,Simran,19-10-2024,12.35.01 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,160,640,UPI,3,October,10,Saturday,19,12
2519,5520,Nikhil,19-10-2024,10.04.22 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,199,398,UPI,1,October,10,Saturday,19,22
2520,4476,Aarav,19-10-2024,10.46.59 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,293,293,Card,1,October,10,Saturday,19,10
2521,2205,Nikhil,19-10-2024,10.48.34 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,213,852,Cash,3,October,10,Saturday,19,10
2522,7859,Pooja,19-10-2024,11.30.28 AM,Latte,Coffee,"Espresso, Steamed Milk",2,258,516,UPI,1,October,10,Saturday,19,11
2523,2314,Karan,20-10-2024,3.39.18 PM,Americano,Coffee,"Espresso, Hot Water",1,276,276,UPI,2,October,10,Sunday,20,15
2524,9328,Simran,20-10-2024,10.13.31 AM,Green Tea,Tea,"Green Tea Leaves, Water",2,229,458,UPI,1,October,10,Sunday,20,10
2525,5000,Nikhil,20-10-2024,7.22.03 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,196,588,Cash,1,October,10,Sunday,20,7
2526,9566,Pooja,20-10-2024,8.13.14 AM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",3,224,672,Card,1,October,10,Sunday,20,8
2527,8568,Nikhil,20-10-2024,1.02.45 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,159,159,Cash,1,October,10,Sunday,20,13
2528,2038,Nikhil,21-10-2024,11.47.01 AM,Green Tea,Tea,"Green Tea Leaves, Water",4,271,1084,Card,2,October,10,Monday,21,11
2529,7948,Karan,21-10-2024,8.41.49 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,280,1120,Cash,2,October,10,Monday,21,8
2530,6818,Nikhil,21-10-2024,7.39.06 AM,Croissant,Bakery,"Flour, Butter, Yeast",1,323,323,Card,3,October,10,Monday,21,7
2531,9310,Pooja,21-10-2024,8.09.03 AM,Espresso,Coffee,"Espresso Beans, Water",3,208,624,Cash,2,October,10,Monday,21,8
2532,4602,Karan,21-10-2024,10.23.58 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",2,184,368,Card,2,October,10,Monday,21,22
2533,2467,Aarav,21-10-2024,3.36.11 PM,Espresso,Coffee,"Espresso Beans, Water",2,253,506,Card,2,October,10,Monday,21,15
2534,5200,Rahul,21-10-2024,1.51.15 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,158,158,Cash,2,October,10,Monday,21,13
2535,2306,Ananya,21-10-2024,7.27.30 AM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,174,696,Card,2,October,10,Monday,21,7
2536,7872,Karan,21-10-2024,8.24.00 AM,Latte,Coffee,"Espresso, Steamed Milk",2,328,656,Card,1,October,10,Monday,21,8
2537,3988,Simran,21-10-2024,8.18.46 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,197,197,UPI,3,October,10,Monday,21,8
2538,4557,Pooja,21-10-2024,12.15.11 PM,Americano,Coffee,"Espresso, Hot Water",1,333,333,UPI,2,October,10,Monday,21,12
2539,1369,Karan,21-10-2024,2.51.56 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",4,221,884,UPI,1,October,10,Monday,21,14
2540,7267,Ananya,22-10-2024,7.19.52 AM,Croissant,Bakery,"Flour, Butter, Yeast",4,218,872,UPI,1,October,10,Tuesday,22,7
2541,9593,Rahul,22-10-2024,10.57.27 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,140,140,Card,3,October,10,Tuesday,22,22
2542,5754,Nikhil,22-10-2024,5.10.17 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,141,423,Card,2,October,10,Tuesday,22,17
2543,6559,Karan,22-10-2024,2.27.15 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,231,231,Cash,1,October,10,Tuesday,22,14
2544,2399,Ananya,22-10-2024,8.19.13 AM,Americano,Coffee,"Espresso, Hot Water",3,218,654,Cash,1,October,10,Tuesday,22,8
2545,1257,Nikhil,22-10-2024,9.44.47 AM,Americano,Coffee,"Espresso, Hot Water",3,151,453,Card,2,October,10,Tuesday,22,9
2546,5641,Simran,22-10-2024,10.46.13 PM,Latte,Coffee,"Espresso, Steamed Milk",2,161,322,Cash,2,October,10,Tuesday,22,22
2547,6472,Simran,23-10-2024,9.04.56 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",3,140,420,Card,1,October,10,Wednesday,23,21
2548,6354,Pooja,23-10-2024,8.16.19 AM,Croissant,Bakery,"Flour, Butter, Yeast",3,143,429,Cash,2,October,10,Wednesday,23,8
2549,7501,Ananya,23-10-2024,7.31.11 PM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",1,212,212,UPI,2,October,10,Wednesday,23,19
2550,5741,Aarav,23-10-2024,4.04.02 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",3,226,678,Cash,2,October,10,Wednesday,23,16
2551,7059,Aarav,23-10-2024,3.44.45 PM,Croissant,Bakery,"Flour, Butter, Yeast",4,295,1180,UPI,1,October,10,Wednesday,23,15
2552,5805,Ananya,23-10-2024,11.10.55 AM,Masala Tea,Tea,"Tea Leaves, Milk, Spices, Sugar",4,250,1000,Card,2,October,10,Wednesday,23,11
2553,7212,Simran,23-10-2024,5.06.54 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",1,240,240,Card,2,October,10,Wednesday,23,17
2554,7117,Riya,23-10-2024,7.37.03 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,217,434,Card,2,October,10,Wednesday,23,19
2555,4853,Simran,23-10-2024,3.14.04 PM,Americano,Coffee,"Espresso, Hot Water",2,335,670,UPI,2,October,10,Wednesday,23,15
2556,1656,Nikhil,23-10-2024,11.54.05 AM,Americano,Coffee,"Espresso, Hot Water",4,214,856,Card,3,October,10,Wednesday,23,11
2557,4201,Pooja,23-10-2024,3.20.02 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,319,319,UPI,3,October,10,Wednesday,23,15
2558,1873,Rahul,23-10-2024,8.52.53 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",2,278,556,Card,2,October,10,Wednesday,23,20
2559,3683,Rahul,24-10-2024,8.20.02 PM,Cappuccino,Coffee,"Espresso, Milk, Milk Foam",4,132,528,Card,1,October,10,Thursday,24,20
2560,8509,Rahul,24-10-2024,12.16.19 PM,Croissant,Bakery,"Flour, Butter, Yeast",1,143,143,Card,2,October,10,Thursday,24,12
2561,9550,Nikhil,24-10-2024,8.02.27 PM,Mocha,Coffee,"Espresso, Chocolate Syrup, Milk",2,228,456,Cash,1,October,10,Thursday,24,20
2562,9930,Rahul,24-10-2024,5.04.28 PM,Green Tea,Tea,"Green Tea Leaves, Water",2,157,314,Card,2,October,10,Thursday,24,17
2563,7405,Ananya,24-10-2024,4.05.15 PM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,204,408,Card,2,October,10,Thursday,24,16
2564,2138,Simran,24-10-2024,8.50.17 PM,Latte,Coffee,"Espresso, Steamed Milk",3,166,498,Card,1,October,10,Thursday,24,20
2565,6740,Riya,24-10-2024,8.08.59 PM,Hot Chocolate,Beverage,"Cocoa Powder, Milk, Sugar",4,350,1400,Cash,1,October,10,Thursday,24,20
2566,8575,Riya,24-10-2024,7.12.53 PM,Green Tea,Tea,"Green Tea Leaves, Water",1,140,140,UPI,1,October,10,Thursday,24,19
2567,4458,Simran,24-10-2024,8.37.06 AM,Cold Brew,Coffee,"Coffee Beans, Cold Water",2,133,266,UPI,1,October,10,Thursday,24,8
2568,6890,Ananya,24-10-2024,10.42.30 AM,Americano,Coffee,"Espresso, Hot Water",3,271,813,Cash,3,October,10,Thursday,24,10
